road_segment_name_cbs,road_segment_name,road_segment_id,road,segment,provider_code,2020_cbs,2020_anyway,2021_cbs,2021_anyway,2022_cbs,2022_anyway,junctions_ids_in_segment,junctions_names_in_segment,road_names_matches,2020_match,2021_match,2022_match,all_match,diff_anyway_cbs
כניסה לק` ענבים (מזרח) - כניסה לאבו גוש,כניסה לק` ענבים (מזרח) - כניסה לאבו גוש,39750010.0,3975,10,3,0.0,0,3.0,2,1.0,0,"[2009, 3674]","['כניסה לאבו גוש', 'כניסה לק` ענבים (מזרח)']",True,True,False,False,False,-2.0
כניסה לקריית ענבים - שער יישוב קריית ענבים,כניסה לקריית ענבים - שער יישוב קריית ענבים,39760010.0,3976,10,1,0.0,0,0.0,0,1.0,1,"[10440, 10441]","['כניסה לקריית ענבים', 'שער יישוב קריית ענבים']",True,True,True,True,True,0.0
כניסה לקריית ענבים - שער יישוב קריית ענבים,כניסה לקריית ענבים - שער יישוב קריית ענבים,39760010.0,3976,10,3,0.0,0,1.0,1,4.0,4,"[10440, 10441]","['כניסה לקריית ענבים', 'שער יישוב קריית ענבים']",True,True,True,True,True,0.0
צומת בית זית - שער יישוב בית זית,צומת בית זית - שער יישוב בית זית,39770010.0,3977,10,3,0.0,0,0.0,0,2.0,2,"[9824, 9825, 10872]","['צומת בית זית', 'כניסה לבית זית', 'שער יישוב בית זית']",True,True,True,True,True,0.0
כניסה לנטף - שער יישוב נטף,כניסה לנטף - שער יישוב נטף,39780010.0,3978,10,3,1.0,1,0.0,0,0.0,0,"[4146, 10763]","['כניסה לנטף', 'שער יישוב נטף']",True,True,True,True,True,0.0
צומת מעוז ציון (רח שבע אחיות) - צומת מוצא עילית,צומת מעוז ציון (רח שבע אחיות) - צומת מוצא עילית,39850010.0,3985,10,1,0.0,0,1.0,1,0.0,0,"[37, 2531, 2539, 2541, 2543, 3602]","['צומת מוצא עילית', 'צומת מעוז ציון (רח שבע אחיות)', 'כניסה לארזה', 'כניסה למוצא עילית', 'כניסה למוצא (דרום)', 'כניסה למעון הרופא']",True,True,True,True,True,0.0
צומת מעוז ציון (רח שבע אחיות) - צומת מוצא עילית,צומת מעוז ציון (רח שבע אחיות) - צומת מוצא עילית,39850010.0,3985,10,3,2.0,2,0.0,0,1.0,1,"[37, 2531, 2539, 2541, 2543, 3602]","['צומת מוצא עילית', 'צומת מעוז ציון (רח שבע אחיות)', 'כניסה לארזה', 'כניסה למוצא עילית', 'כניסה למוצא (דרום)', 'כניסה למעון הרופא']",True,True,True,True,True,0.0
צומת בית רבן - כניסה לקבוצת יבנה,צומת בית רבן - כניסה לקבוצת יבנה,40000010.0,4000,10,1,0.0,0,1.0,1,0.0,0,"[811, 3472, 3567, 3679]","['צומת בית רבן', 'כניסה לבית רבן', 'כניסה למ""א חבל יבנה', 'כניסה לקבוצת יבנה']",True,True,True,True,True,0.0
צומת בית רבן - כניסה לקבוצת יבנה,צומת בית רבן - כניסה לקבוצת יבנה,40000010.0,4000,10,3,0.0,0,2.0,2,2.0,2,"[811, 3472, 3567, 3679]","['צומת בית רבן', 'כניסה לבית רבן', 'כניסה למ""א חבל יבנה', 'כניסה לקבוצת יבנה']",True,True,True,True,True,0.0
כניסה לבני דרום - צומת בית אריזה,כניסה לבני דרום - צומת בית אריזה,40030010.0,4003,10,1,1.0,1,0.0,0,3.0,3,"[803, 11085, 11583]","['כניסה לבני דרום', 'צומת בית אריזה', 'כניסה לבני דרום מזרח']",True,True,True,True,True,0.0
כניסה לבני דרום - צומת בית אריזה,כניסה לבני דרום - צומת בית אריזה,40030010.0,4003,10,3,0.0,0,1.0,1,0.0,0,"[803, 11085, 11583]","['כניסה לבני דרום', 'צומת בית אריזה', 'כניסה לבני דרום מזרח']",True,True,True,True,True,0.0
צומת תל שבע - שער יישוב תל שבע,צומת תל שבע - שער יישוב תל שבע,40600010.0,4060,10,1,1.0,1,3.0,3,1.0,1,"[963, 9451, 12380]","['צומת תל שבע', 'שער יישוב תל שבע', 'כניסה לעומר מערב']",True,True,True,True,True,0.0
צומת תל שבע - שער יישוב תל שבע,צומת תל שבע - שער יישוב תל שבע,40600010.0,4060,10,3,3.0,3,12.0,12,12.0,12,"[963, 9451, 12380]","['צומת תל שבע', 'שער יישוב תל שבע', 'כניסה לעומר מערב']",True,True,True,True,True,0.0
כניסה לאבו עמרה - שער יישוב אבו עמרה,כניסה לאבו עמרה - שער יישוב אבו עמרה,40620010.0,4062,10,1,0.0,0,1.0,1,2.0,2,"[10976, 10977]","['כניסה לאבו עמרה', 'שער יישוב אבו עמרה']",True,True,True,True,True,0.0
צומת בית רבן - צומת בן זכאי,צומת בית רבן - צומת בן זכאי,41020010.0,4102,10,1,2.0,2,1.0,1,0.0,0,"[811, 2545, 3476, 3861]","['צומת בית רבן', 'צומת כפר מרדכי', 'כניסה לבניה', 'צומת']",True,True,True,True,True,0.0
צומת בית רבן - צומת בן זכאי,צומת בית רבן - צומת בן זכאי,41020010.0,4102,10,3,3.0,3,3.0,3,6.0,6,"[811, 2545, 3476, 3861]","['צומת בית רבן', 'צומת כפר מרדכי', 'כניסה לבניה', 'צומת']",True,True,True,True,True,0.0
צומת בן זכאי - כניסה לאזור תעשייה צפון חדש,צומת בן זכאי - כניסה לאזור תעשייה צפון חדש,41020020.0,4102,20,1,0.0,0,3.0,3,1.0,1,"[817, 10647, 12246, 12305]","['צומת בן זכאי', 'מחלף אשדוד צפון', 'כניסה ליבנה רח הרצל', 'כניסה לאזור תעשייה צפון חדש']",True,True,True,True,True,0.0
צומת בן זכאי - כניסה לאזור תעשייה צפון חדש,צומת בן זכאי - כניסה לאזור תעשייה צפון חדש,41020020.0,4102,20,3,8.0,8,7.0,7,4.0,4,"[817, 10647, 12246, 12305]","['צומת בן זכאי', 'מחלף אשדוד צפון', 'כניסה ליבנה רח הרצל', 'כניסה לאזור תעשייה צפון חדש']",True,True,True,True,True,0.0
צומת תל נוף - שער יישוב תל נוף,צומת תל נוף - שער יישוב תל נוף,41030010.0,4103,10,1,2.0,2,2.0,2,0.0,0,"[721, 2553, 4149, 11585]","['צומת תל נוף', 'כניסה לבית אלעזרי (דרום)', 'צומת', 'שער יישוב תל נוף']",True,True,True,True,True,0.0
צומת תל נוף - שער יישוב תל נוף,צומת תל נוף - שער יישוב תל נוף,41030010.0,4103,10,3,3.0,3,2.0,2,10.0,11,"[721, 2553, 4149, 11585]","['צומת תל נוף', 'כניסה לבית אלעזרי (דרום)', 'צומת', 'שער יישוב תל נוף']",True,True,True,False,False,1.0
כניסה לקדרון - שער יישוב קדרון,כניסה לקדרון - שער יישוב קדרון,41050010.0,4105,10,3,2.0,2,2.0,2,4.0,4,"[3011, 10862]","['כניסה לקדרון', 'שער יישוב קדרון']",True,True,True,True,True,0.0
כניסה ליסודות - שער יישוב יסודות,כניסה ליסודות - שער יישוב יסודות,41060010.0,4106,10,1,1.0,1,0.0,0,0.0,0,"[143, 10281]","['כניסה ליסודות', 'שער יישוב יסודות']",True,True,True,True,True,0.0
צומת יבנה (צפון) - כניסה למרכז מחקר,צומת יבנה (צפון) - כניסה למרכז מחקר,41110010.0,4111,10,1,0.0,0,2.0,2,1.0,1,"[303, 823, 4150]","['מחלף יבנה', 'צומת יבנה (צפון)', 'כניסה למרכז מחקר']",True,True,True,True,True,0.0
צומת יבנה (צפון) - כניסה למרכז מחקר,צומת יבנה (צפון) - כניסה למרכז מחקר,41110010.0,4111,10,3,9.0,9,11.0,11,19.0,19,"[303, 823, 4150]","['מחלף יבנה', 'צומת יבנה (צפון)', 'כניסה למרכז מחקר']",True,True,True,True,True,0.0
צומת נווה אילן - כניסה לנווה אילן רח השיירה,צומת נווה אילן - כניסה לנווה אילן רח השיירה,41150010.0,4115,10,1,1.0,1,0.0,0,0.0,0,"[2005, 3532, 9178, 11586]","['צומת נווה אילן', 'כניסה ליד השמונה', 'כניסה לנווה אילן', 'כניסה לנווה אילן רח השיירה']",True,True,True,True,True,0.0
צומת נווה אילן - כניסה לנווה אילן רח השיירה,צומת נווה אילן - כניסה לנווה אילן רח השיירה,41150010.0,4115,10,3,1.0,1,0.0,0,2.0,2,"[2005, 3532, 9178, 11586]","['צומת נווה אילן', 'כניסה ליד השמונה', 'כניסה לנווה אילן', 'כניסה לנווה אילן רח השיירה']",True,True,True,True,True,0.0
,צומת כפר גבירול - כפר גבירול רח' הרדוף,41210010.0,4121,10,1,,1,,0,,1,"[3632, 12362]","['כניסה למשמר השבעה שד הדקלים', 'כניסה למשמר השבעה רח איבניצקי']",False,False,False,False,False,2.0
,צומת כפר גבירול - כפר גבירול רח' הרדוף,41210010.0,4121,10,3,,0,,1,,0,"[3632, 12362]","['כניסה למשמר השבעה שד הדקלים', 'כניסה למשמר השבעה רח איבניצקי']",False,False,False,False,False,1.0
שער יישוב בית אלעזרי - כניסה לבית אלעזרי (צפון),שער יישוב בית אלעזרי - כניסה לבית אלעזרי (צפון),41260010.0,4126,10,1,0.0,0,1.0,1,0.0,0,"[9949, 10971]","['כניסה לבית אלעזרי (צפון)', 'שער יישוב בית אלעזרי']",True,True,True,True,True,0.0
שער יישוב בית אלעזרי - כניסה לבית אלעזרי (צפון),,,4126,10,3,0.0,,1.0,,0.0,,,,False,False,False,False,False,-1.0
שער יישוב עזריה - כניסה למעלה אדומים (דרום),שער יישוב עזריה - כניסה למעלה אדומים (דרום),41730810.0,4173,810,1,1.0,1,0.0,0,0.0,0,"[9732, 10378]","['כניסה למעלה אדומים (דרום)', 'שער יישוב עזריה']",True,True,True,True,True,0.0
שער יישוב עזריה - כניסה למעלה אדומים (דרום),שער יישוב עזריה - כניסה למעלה אדומים (דרום),41730810.0,4173,810,3,0.0,0,0.0,0,1.0,1,"[9732, 10378]","['כניסה למעלה אדומים (דרום)', 'שער יישוב עזריה']",True,True,True,True,True,0.0
כניסה לירושלים הר הצופים - כניסה לאל-זעים,כניסה לירושלים הר הצופים - כניסה לאל-זעים,41770010.0,4177,810,1,1.0,1,1.0,1,2.0,2,"[7171, 10500]","['מחלף הזיתים', 'כניסה לירושלים הר הצופים']",True,True,True,True,True,0.0
כניסה לירושלים הר הצופים - כניסה לאל-זעים,כניסה לירושלים הר הצופים - כניסה לאל-זעים,41770010.0,4177,810,3,1.0,1,1.0,1,6.0,6,"[7171, 10500]","['מחלף הזיתים', 'כניסה לירושלים הר הצופים']",True,True,True,True,True,0.0
צומת לבית חנינא - כניסה לעבד אלחמיד שומאן,צומת לבית חנינא - כניסה לעבד אלחמיד שומאן,41950810.0,4195,810,1,0.0,0,0.0,0,2.0,2,"[10742, 11592, 12028]","['צומת לבית חנינא', 'צומת בבית חנינא', 'כניסה לעבד אלחמיד שומאן']",True,True,True,True,True,0.0
מחלף בן ציון - צומת חיזמא,מחלף בן ציון - צומת חיזמא,41970810.0,4197,810,1,0.0,0,2.0,5,3.0,3,"[7244, 8024, 10233, 10741, 12028, 12136]","['צומת חיזמא', 'צומת בית חנינא', 'מחלף בן ציון', 'כניסה לבית חנינא', 'כניסה לעבד אלחמיד שומאן', 'כניסה לירושלים רח אל איאם']",True,True,False,True,False,3.0
מחלף בן ציון - צומת חיזמא,מחלף בן ציון - צומת חיזמא,41970810.0,4197,810,3,1.0,1,0.0,0,12.0,12,"[7244, 8024, 10233, 10741, 12028, 12136]","['צומת חיזמא', 'צומת בית חנינא', 'מחלף בן ציון', 'כניסה לבית חנינא', 'כניסה לעבד אלחמיד שומאן', 'כניסה לירושלים רח אל איאם']",True,True,True,True,True,0.0
צומת נען - כניסה לרמות מאיר,צומת נען - כניסה לרמות מאיר,42330010.0,4233,10,1,0.0,0,2.0,2,0.0,0,"[731, 3648, 12363]","['צומת נען', 'כניסה לנען', 'כניסה לקרית חינוך סתריה']",True,True,True,True,True,0.0
צומת נען - כניסה לרמות מאיר,צומת נען - כניסה לרמות מאיר,42330010.0,4233,10,3,3.0,3,4.0,4,4.0,5,"[731, 3648, 12363]","['צומת נען', 'כניסה לנען', 'כניסה לקרית חינוך סתריה']",True,True,True,False,False,1.0
כניסה לרמות מאיר - כניסה למזכרת בתיה,כניסה לרמות מאיר - כניסה למזכרת בתיה,42330020.0,4233,20,1,0.0,0,1.0,1,1.0,1,"[1955, 4159, 11593]","['כניסה למזכרת בתיה', 'כניסה לרמות מאיר', 'כניסה לגני יוחנן רח היסמין']",True,True,True,True,True,0.0
כניסה לכרמי יוסף - שער יישוב כרמי יוסף,כניסה לכרמי יוסף - שער יישוב כרמי יוסף,42410010.0,4241,10,1,1.0,1,0.0,0,0.0,0,"[4176, 11594]","['כניסה לכרמי יוסף', 'שער יישוב כרמי יוסף']",True,True,True,True,True,0.0
צומת פדיה - שער יישוב פתחיה,צומת פדיה - שער יישוב פתחיה,42430010.0,4243,10,1,1.0,1,0.0,0,0.0,0,"[851, 2557, 11596]","['צומת פדיה', 'כניסה לפדיה', 'שער יישוב פתחיה']",True,True,True,True,True,0.0
צומת פדיה - שער יישוב פתחיה,צומת פדיה - שער יישוב פתחיה,42430010.0,4243,10,3,2.0,2,1.0,1,2.0,2,"[851, 2557, 11596]","['צומת פדיה', 'כניסה לפדיה', 'שער יישוב פתחיה']",True,True,True,True,True,0.0
כניסה לבית עוזיאל - שער יישוב בית עוזיאל,כניסה לבית עוזיאל - שער יישוב בית עוזיאל,42450010.0,4245,10,1,1.0,1,0.0,0,0.0,0,"[855, 10286]","['כניסה לבית עוזיאל', 'שער יישוב בית עוזיאל']",True,True,True,True,True,0.0
כניסה לבית עוזיאל - שער יישוב בית עוזיאל,כניסה לבית עוזיאל - שער יישוב בית עוזיאל,42450010.0,4245,10,3,0.0,0,1.0,1,0.0,0,"[855, 10286]","['כניסה לבית עוזיאל', 'שער יישוב בית עוזיאל']",True,True,True,True,True,0.0
מחלף נחשון - נווה שלום - כניסה לנחשון,מחלף נחשון - נווה שלום - כניסה לנחשון,42460010.0,4246,10,3,0.0,0,1.0,1,0.0,0,"[157, 11948]","['מחלף נחשון - נווה שלום', 'כניסה לנחשון']",True,True,True,True,True,0.0
שער יישוב יד רמבם - כניסה לעזריה,שער יישוב יד רמבם - כניסה לעזריה,42470010.0,4247,10,1,0.0,0,1.0,1,0.0,0,"[1997, 10618]","['כניסה לעזריה', 'שער יישוב יד רמבם']",True,True,True,True,True,0.0
שער יישוב יד רמבם - כניסה לעזריה,שער יישוב יד רמבם - כניסה לעזריה,42470010.0,4247,10,3,1.0,1,0.0,0,0.0,0,"[1997, 10618]","['כניסה לעזריה', 'שער יישוב יד רמבם']",True,True,True,True,True,0.0
שער יישוב גזר - כניסה לגזר,שער יישוב גזר - כניסה לגזר,42480010.0,4248,10,1,1.0,1,0.0,0,0.0,0,"[1991, 10783]","['כניסה לגזר', 'שער יישוב גזר']",True,True,True,True,True,0.0
שער יישוב גזר - כניסה לגזר,שער יישוב גזר - כניסה לגזר,42480010.0,4248,10,3,0.0,0,1.0,1,0.0,0,"[1991, 10783]","['כניסה לגזר', 'שער יישוב גזר']",True,True,True,True,True,0.0
צומת שעלבים - כניסה למודיעין מכבים רעות דרום,צומת שעלבים - כניסה למודיעין מכבים רעות דרום,42490010.0,4249,10,1,3.0,3,1.0,1,2.0,2,"[9187, 10445, 10446, 10578, 11598]","['כניסה למודיעין מכבים רעות דרום', 'שער יישוב שעלבים', 'צומת שעלבים', 'כניסה לשעלבים שד החשמונאים', 'שער יישוב נוף איילון']",True,True,True,True,True,0.0
