kod,teur,SemelYeshuv
1203,גאולה,5000
1204,הרב קוק,5000
1205,"האר""י",5000
1207,אהרונסון,5000
1208,זרובבל,5000
1209,עזרא הסופר,5000
1211,דניאל,5000
1212,נחמיה,5000
1213,"תרמ""ב",5000
1214,יום טוב,5000
1215,קפאח יחיה,5000
1216,סמ הכרמל,5000
1217,נחליאל,5000
1218,כנפי נשרים,5000
1219,קהילת עדן,5000
1222,ישכון,5000
1223,"מל""ן",5000
1224,הכרמל,5000
1225,רבי מאיר,5000
1226,אלישיב,5000
1227,בית יוסף,5000
1228,אלשיך,5000
1229,רבן גמליאל,5000
1230,רבי עקיבא,5000
1231,גדרה,5000
1232,נג'ארה ישראל,5000
1233,הלל הזקן,5000
1234,השומר,5000
1235,נחלת בנימין,5000
1236,"רמב""ם",5000
1237,"סמ שפ""ר",5000
1238,התבור,5000
1239,"רבינוביץ שפ""ר",5000
1240,צדוק הכהן,5000
1241,קלישר,5000
1242,"יעב""ץ",5000
1243,סמ התבור,5000
1244,מוהליבר,5000
1245,גרוזנברג,5000
1246,ברנר,5000
1247,שטראוס,5000
1248,פיארברג,5000
1249,מלצ'ט,5000
1250,יבנה,5000
1251,עין ורד,5000
1252,יוסף הנשיא,5000
1253,יוחנן הסנדלר,5000
1254,אליוט ג'ורג',5000
1255,מונטיפיורי,5000
1256,נטר קרל,5000
1257,יוחנן בן זכאי,5000
1258,בית השואבה,5000
1259,השחר,5000
1260,הר סיני,5000
1261,אחוזת בית,5000
1262,אנגל,5000
1263,המגיד,5000
1264,בלפור,5000
1265,"מזא""ה",5000
1266,נחמני,5000
1267,יפה בצלאל,5000
1268,סמ האור,5000
1269,הרכבת,5000
1270,גת רימון,5000
1271,דה פיג'וטו,5000
1272,"שד""ל",5000
1273,"רמח""ל",5000
1274,החשמל,5000
1275,ברזילי,5000
1276,לבונטין,5000
1277,מקוה ישראל,5000
1278,סמ הגינה,5000
1279,לשם,5000
1280,חבשוש חיים,5000
1300,ויקי שירן,5000
1301,דרך יפו,5000
1302,דליה רביקוביץ',5000
1303,סמ בית הבד,5000
1304,רוקח שמעון,5000
1305,שטיין,5000
1306,שרעבי,5000
1307,כפר סבא,5000
1308,בוסתנאי,5000
1309,לילינבלום,5000
1310,מולכו שלמה,5000
1311,רח 3952,5000
1312,תחכמוני,5000
1313,סמ תחכמוני,5000
1314,עין גנים,5000
1315,היכל התלמוד,5000
1316,סמ מולכו,5000
1317,נוה צדק,5000
1318,סמ נוה צדק,5000
1319,אלחנן יצחק,5000
1320,עצמון,5000
1321,לפין,5000
1322,יבנאל,5000
1323,מחנה יוסף,5000
1324,דגניה,5000
1325,החרמון,5000
1326,התלמי יהושע,5000
1327,שבזי,5000
1328,יהודה החסיד,5000
1329,סמ שבזי,5000
1330,כנרת,5000
1331,פינס,5000
1332,סמ החרמון,5000
1333,מטולה,5000
1334,עין יעקב,5000
1335,אחווה,5000
1336,שלוש,5000
1337,מגדל,5000
1338,סמ מגדל,5000
1339,"חברת ש""ס",5000
1340,השנית,5000
1341,יקינתון,5000
1342,המרד,5000
1343,יורם קניוק,5000
1344,"איל""ן",5000
1346,רח 1332,5000
1347,רח 1330,5000
1348,שלהבית,5000
1349,גוש 7006,5000
1350,לוע הארי,5000
1351,"תרצ""ו",5000
1352,אילת,5000
1353,רח 1329,5000
1354,דון-יחייא שבתי,5000
1355,סמ שלוש,5000
1357,אשקלון,5000
1358,רח 1328,5000
1359,רח 3357,5000
1360,אולשן יצחק,5000
1361,רח 1326,5000
1362,רח 1327,5000
1364,ברנט,5000
1365,שמרלינג,5000
1366,אבא ושרה נאמן,5000
1367,כל ישראל חברים,5000
1368,אמזלג,5000
1369,יחיאלי,5000
1370,באר יעקב,5000
1371,נוה שלום,5000
1372,אלרואי,5000
1375,בית הנוער,5000
1376,גוש 7008,5000
1377,אהרן מגד,5000
1379,חנניה,5000
1380,כרמלית,5000
1382,תרפט,5000
1385,גוש 7005,5000
1387,המצודה,5000
1389,עזריה,5000
1390,צורית,5000
1392,גוטמאכר,5000
1393,חוסן,5000
1394,הרב עוזיאל,5000
1399,ישיבת וולוז'ין,5000
1400,אלעזר (רוקח),5000
1401,גומא,5000
1402,גלזנר,5000
1404,חזון איש,5000
1417,ברגנר אליזבת,5000
1423,מאה שערים,5000
1424,חלץ,5000
1428,גוש 7004,5000
1431,ראשונים,5000
1432,שביל האטד,5000
1436,הרב טולידנו,5000
1437,קוסובסקי,5000
1438,הרב הרצוג,5000
1439,קויפמן יחזקאל,5000
1440,לוי יוסף,5000
1441,שנקר אריה,5000
1442,גולדמן נחום,5000
1500,מוזס ולטר,5000
1501,גולדברג,5000
1502,טיומקין,5000
1503,סעדיה גאון,5000
1504,לויד ג'ורג',5000
1505,וילסון,5000
1506,לינקולן,5000
1507,כורש,5000
1508,אוליפנט,5000
1509,קרית ספר,5000
1510,עמרם גאון,5000
1511,קרליבך,5000
1512,חכמי דוד,5000
1514,"ריב""ל",5000
1515,שונצינו,5000
1516,ראם,5000
1517,תושיה,5000
1518,חומה ומגדל,5000
1519,אלישברג,5000
1520,בית אלפא,5000
1521,בית עובד,5000
1522,בן אביגדור,5000
1523,האחים מסלאויטה,5000
1524,המלאכה,5000
1525,המקצוע,5000
1526,הצפירה,5000
1527,השפלה,5000
1528,התעשיה,5000
1529,יגיע כפיים,5000
1530,יד חרוצים,5000
1531,טברסקי,5000
1532,מיקוניס שמואל,5000
1533,רבניצקי,5000
1534,שאר ישוב,5000
1535,שבח,5000
1536,שטיבל,5000
1537,שפרינצק,5000
1538,לסקוב חיים,5000
1539,"בן אב""י איתמר",5000
1540,קפלן,5000
1541,הארבעה,5000
1542,הפטמן,5000
1543,עין דור,5000
1544,פריש דניאל,5000
1545,שד' יהודית,5000
1546,"הנצי""ב",5000
1547,קארו יוסף,5000
1548,איסרליש,5000
1549,ילין מור נתן,5000
1550,בית הלל,5000
1551,שץ גגה גרשון,5000
1552,"ב""ק ישראל",5000
1553,בית שמאי,5000
1554,המסגר,5000
1555,דרך בגין,5000
1557,הרכב,5000
1558,שפע טל,5000
1559,ארניה אסוולדו,5000
1560,גבעון,5000
1561,צקלג,5000
1562,נחל איילון,5000
1563,מנדלר אלברט אברהם,5000
1564,אלוף מגן קלמן,5000
1565,רב אלוף דוד אלעזר,5000
1566,רח 1098,5000
1567,סטרכילביץ צבי,5000
1568,רח ה,5000
1569,מקלף מרדכי,5000
1570,פועה,5000
1571,גבעת התחמושת,5000
1573,רח 1274,5000
1574,רח 1275,5000
1575,רח 1276,5000
1576,רח 1277,5000
1577,רח 1278,5000
1578,נתיבי איילון דרום,5000
1580,נתיבי איילון צפון,5000
1581,קור פאול,5000
1582,רח 1244,5000
1585,רח ז,5000
1601,אליפלט,5000
1602,מעון,5000
1603,הנגרים,5000
1604,חצרים,5000
1605,המחוגה,5000
1606,המשור,5000
1607,צריפין,5000
1608,קומפרט,5000
1609,אוארבך,5000
1610,בר הופמן,5000
1611,שלבים,5000
1612,וסרמן יעקב,5000
1613,פראנצויז,5000
1614,עמיקם אליהו (קשאק),5000
1615,רח 305,5000
1616,רוחמה,5000
1617,נחמה,5000
1618,ניצנה,5000
1619,סגולה,5000
1620,שד' ירושלים,5000
1621,בת עמי,5000
1622,פוריה,5000
1623,תרצה,5000
1624,דיצה,5000
1625,"אפ""ק",5000
1626,הרבי מבכרך,5000
1627,רח 3916,5000
1628,עציון גבר,5000
1629,לינקאוס יוסף פופר,5000
1630,רח 3917,5000
1631,רבנו חננאל,5000
1632,אבולעפיה,5000
1633,"הש""ך",5000
1634,אלפסי,5000
1635,רח 3903,5000
1636,רח 3905,5000
1637,שארית ישראל,5000
1638,התקומה,5000
1639,התחיה,5000
1640,רח 375,5000
1641,היתד,5000
1642,רח 379,5000
1643,חזק,5000
1644,אומץ,5000
1645,שמעון הצדיק,5000
1646,שמעיה,5000
1647,אלעזר בן עזריה,5000
1648,שמעון בן זומא,5000
1649,שמעון בן עזאי,5000
1650,בן גמליאל,5000
1651,בני בתירא,5000
1652,אליעזר בן הורקנוס,5000
1653,חנינא בן תרדיון,5000
1654,אלעזר בן צדוק,5000
1655,רזיאל,5000
1656,הדואר,5000
1657,בן שטח שמעון,5000
1658,ברנדט וילי,5000
1659,הגמנסיה העברית,5000
1660,המלך חירם,5000
1661,רח 345,5000
1662,רח 3338,5000
1663,רוסלאן,5000
1664,רטוש יונתן,5000
1665,רח 282,5000
1666,זלדה,5000
1667,פנחס בן יאיר,5000
1668,בית אשל,5000
1669,אבטליון,5000
1670,אלעזר בן יוסי,5000
1671,חנינא בן דוסא,5000
1672,רח 3350,5000
1673,יועזר איש הבירה,5000
1674,שניצלר,5000
1675,ליענר שלמה,5000
1676,המנוע,5000
1677,הפלך,5000
1678,הכישור,5000
1679,הזרם,5000
1680,היסוד,5000
1681,רח 3017,5000
1682,רח 3018,5000
1683,רח 3019,5000
1684,רח 3021,5000
1685,אבן חלדון,5000
1686,רח 3336,5000
1687,רח 3351,5000
1688,שמי יחיאל,5000
1689,פברגט אנריקה,5000
1690,רח 3361,5000
1691,סגל צבי הרמן,5000
1692,רח 283,5000
1693,רח 3341,5000
1694,סוגיהרה סמפו,5000
1695,רח 3320,5000
1696,"סמטת הש""ך",5000
1697,מרזוק ועזר,5000
1698,רח 3935,5000
1699,ז'קלין כהנוב,5000
1700,רח 3932,5000
1701,מפרץ שלמה,5000
1702,הפנינים,5000
1703,רח 3907,5000
1704,רח 3908,5000
1705,שמעון הבורסקי,5000
1706,רח 3931,5000
1707,העליה השניה,5000
1708,שפתי ישנים,5000
1709,נרדי נחום,5000
1710,גוש 7019,5000
1711,גוש 7040,5000
1712,פסטר,5000
1713,אבן סינא,5000
1714,האגוז,5000
1715,אחילוף,5000
1716,שמואל בן עדיה,5000
1717,אמונים,5000
1718,אבן רשד,5000
1719,הצרי,5000
1720,בית רעים,5000
1721,שריד,5000
1722,הערמון,5000
1723,רח 3929,5000
1724,סייפן,5000
1725,החרוב,5000
1726,תות,5000
1727,חייבי משה,5000
1728,דודאים,5000
1729,צנובר,5000
1730,נסאר ג'ורג',5000
1731,מרזוק מחמד,5000
1732,סלסלה,5000
1733,בן אחיטוב,5000
1734,תפוח,5000
1735,דוד הראובני,5000
1736,לונדון בצלאל,5000
1737,תמריר,5000
1738,זהבי דוד,5000
1739,ההגה,5000
1740,אלביטר עבדאלראוף,5000
1741,גרטרוד קראוס,5000
1742,רח 3731,5000
1743,בת שבע דה רוטשילד,5000
1744,גרוסמן חייקה,5000
1745,ויינר זאב,5000
1746,התעודה האדומה,5000
1747,אדם ברוך,5000
1748,רח 3930,5000
1749,רח 3036,5000
1750,רח 3040,5000
1751,הצדף,5000
1752,השחף,5000
1753,הדולפין,5000
1754,העוגן,5000
1755,רח 3740,5000
1756,שערי ניקנור,5000
1757,רח 3928,5000
1758,נמל יפו,5000
1759,המלחים,5000
1760,קדם,5000
1761,הספינה,5000
1762,רב החובל,5000
1763,התורן,5000
1764,המשוט,5000
1765,המפרש,5000
1766,הקברניט,5000
1767,רח 3742,5000
1768,רח 3102,5000
1769,רח 103,5000
1770,טרומן הרי,5000
1771,הדגה,5000
1772,רח 3927,5000
1773,צופית,5000
1774,רח 101,5000
1776,רח 153,5000
1778,רח 157,5000
1779,מכמורת,5000
1780,הדייגים,5000
1781,רח 131,5000
1782,זיקים,5000
1783,רח 152,5000
1786,רח 165,5000
1787,רח 155,5000
1788,מכלל יופי,5000
1789,מד אנדרומדה,5000
1790,אזוב,5000
1791,פייר מנדס פרנס,5000
1793,שטרנהרץ,5000
1794,המגיד מדובנא,5000
1795,אדיל עאזר,5000
1796,דונולו הרופא,5000
1797,שביב,5000
1798,נבטים,5000
1799,געש,5000
1800,הסנה,5000
1801,בצרה,5000
1802,החטה,5000
1803,הלוטוס,5000
1804,השקמה,5000
1805,הקיקיון,5000
1806,עגור,5000
1807,דישון,5000
1808,ולנסיה,5000
1809,מענית,5000
1810,שלוחות,5000
1811,הלענה,5000
1812,רח 3144,5000
1813,האשכולית,5000
1814,עולש,5000
1815,לוזים,5000
1816,יעקב ג'ורג' חנאניא,5000
1817,מבוא 3949,5000
1818,רח 3142,5000
1819,הלימון,5000
1820,יסעור,5000
1821,השעורה,5000
1822,השיפון,5000
1823,טולוז,5000
1824,בית פלט,5000
1825,האלומה,5000
1826,רח 3178,5000
1827,השיבולת,5000
1828,רח 133,5000
1829,ים סוף,5000
1830,אסף הרופא,5000
1831,מנוחה,5000
1832,בת גלים,5000
1833,המרפא,5000
1834,הנופש,5000
1835,קורצ'אק יאנוש,5000
1836,שתי האחיות,5000
1837,רח 3191,5000
1838,האתרוג,5000
1839,ההדס,5000
1840,הארון אל רשיד,5000
1841,רח 3175,5000
1842,הערבה,5000
1843,רח 3756,5000
1844,רח 3180,5000
1845,מחפוז נג'יב,5000
1846,רח 3179,5000
1847,רח 3937,5000
1848,רח 192,5000
1849,קדרון,5000
1850,מרגוע,5000
1851,רח 3193,5000
1852,רח 3161,5000
1853,מנדלשטם אוסיפ,5000
1854,בת ים,5000
1855,רח 3195,5000
1856,יטבת,5000
1857,זכרון קדושים,5000
1858,רח 200,5000
1859,רח 3198,5000
1860,שם הגדולים,5000
1861,פחד יצחק,5000
1862,גברן חליל גברן,5000
1863,רח 3945,5000
1864,רח 3416,5000
1865,רח 3031,5000
1866,רח 107,5000
1867,רח 3028,5000
1871,נתיב המזלות,5000
1872,מזל בתולה,5000
1873,מזל מאזנים,5000
1874,מזל עקרב,5000
1875,מזל קשת,5000
1876,מזל סרטן,5000
1877,מזל דגים,5000
1878,מזל טלה,5000
1879,מזל דלי,5000
1880,מזל גדי,5000
1881,מזל אריה,5000
1882,מזל שור,5000
1883,מזל תאומים,5000
1884,המגדלור,5000
1885,החלפנים,5000
1886,רח 3887,5000
1887,טג'יר שמואל וסולטנה,5000
1888,רח 3885,5000
1889,רח 3741,5000
1890,"קפלן יעקב ד""ר",5000
1891,רח 3134,5000
1892,רח 3889,5000
1893,רח 3754,5000
1894,יוסי ידין,5000
1895,חריף אייזיק,5000
1896,הצורפים,5000
1897,שגב,5000
1899,רח 3891,5000
1900,רח 3892,5000
1901,רח 3414,5000
1903,רח 3413,5000
1904,רח 3412,5000
1905,אריסטו,5000
1906,טימן יעקב,5000
1907,רח 3408,5000
1908,רח א סחנה ג,5000
1909,אטאטורק,5000
1910,הולצברג שמחה,5000
1911,רח ח סחנה ג,5000
1912,אפלטון,5000
1913,סוקרטס,5000
1914,גוש 7048,5000
1915,רח 3893,5000
1916,רח 3894,5000
1917,צבי צור (צ'רה),5000
1923,רח 403,5000
1924,רח 402,5000
1925,רח 401,5000
1926,רח 3405,5000
1927,רח 3407,5000
1928,רח יא סחנה ג,5000
1929,רח יב סחנה ג,5000
1930,רח ב סחנה ג,5000
1931,רח ד סחנה ג,5000
1932,עבודת ישראל,5000
1933,מדרש פנחס,5000
1934,מאור עינים,5000
1935,"שד' חב""ד",5000
1936,הרבי מפשיסחא,5000
1938,רח 238,5000
1939,"שד' הבעש""ט",5000
1940,דב ממזריץ,5000
1941,אוהב ישראל,5000
1942,ישראל מריז'ין,5000
1944,נחמן מברסלב,5000
1945,"כ""ץ יעקב יוסף",5000
1946,הסבא משפולה,5000
1947,בת עין,5000
1948,הרבי מלילוב,5000
1949,הרבי מויטבסק,5000
1950,הרבי מקוצק,5000
1951,הרבי מקרלין,5000
1952,"חידושי הרי""ם",5000
1953,"ציהתל""י",5000
1954,צהלון הרופא,5000
1955,שמואל ירחינאי,5000
1956,ישראלי יצחק,5000
1957,טוביה הרופא,5000
1958,דה פיליפ אדיס,5000
1959,ליב בן שרה,5000
1960,פנץ נתן,5000
1961,שויצר דוביד,5000
1962,הרבי מקוטוב,5000
1963,מעפילי סלואדור,5000
1964,ארליך,5000
1965,עבד אל-גני,5000
1966,תג'ר ציונה,5000
1967,חביבי אמיל,5000
1968,פסטלוצי,5000
1969,ולבה יואל,5000
1970,דני קיי,5000
1971,מיכאל אנג'לו,5000
1972,דאנטה,5000
1973,ויקטור הוגו,5000
1974,ראסין ז'אן,5000
1975,פושקין,5000
1976,גורקי,5000
1977,אוז'שקובה,5000
1978,רומן רולן,5000
1979,עולי ציון,5000
1980,נועם,5000
1981,ריש גלותא,5000
1982,בעלי התוספות,5000
1983,שבטי ישראל,5000
1984,רב האי גאון,5000
1985,ארדון מרדכי,5000
1986,יהודה הימית,5000
1987,רח 3335,5000
1988,דרור,5000
1989,בעל הטורים,5000
1990,מגן אברהם,5000
1991,אבן שושן אברהם,5000
1992,דואר שושנה,5000
1993,יהודה מרגוזה,5000
1994,יפת,5000
1995,אביצור שמואל,5000
1996,ספיר ברוך,5000
1997,רבי חנינא,5000
1998,הגיחון,5000
1999,רבי פנחס,5000
2001,עמיעד,5000
2002,רבי נחמן,5000
2003,רבי יוחנן,5000
2004,רחבת אבוטבול יעקב,5000
2005,יהושע בן פרחיה,5000
2006,יוסי בן יוסי,5000
2007,רבי אדא,5000
2008,רבי תנחום,5000
2009,רבי אחא,5000
2010,קהילת אוסטרליה,5000
2011,רח מו סחנה ג,5000
2012,רח ג סחנה ג,5000
2013,רח ה סחנה ג,5000
2014,רח 3061,5000
2016,רח 4898,5000
2018,מחנה אריאל,5000
2019,מייזל זלמן,5000
2020,לוינסון אברהם,5000
2021,קיוסו אלברט,5000
2022,סהרון,5000
2023,פיקוס,5000
2024,עירית,5000
2025,הרב הלר חיים,5000
